"origin","quantity","value"
"nrsa1314_chem","PTL_mgPm3",31
"nrsa1314_chem","PTL_mgPm3",110
"nrsa1314_chem","PTL_mgPm3",54
"nrsa1314_chem","PTL_mgPm3",66
"nrsa1314_chem","PTL_mgPm3",92
"nrsa1314_chem","PTL_mgPm3",68
"nrsa1314_chem","PTL_mgPm3",341
"nrsa1314_chem","PTL_mgPm3",96
"nrsa1314_chem","PTL_mgPm3",214
"nrsa1314_chem","PTL_mgPm3",76
"nrsa1314_chem","PTL_mgPm3",70
"nrsa1314_chem","PTL_mgPm3",62
"nrsa1314_chem","PTL_mgPm3",181
"nrsa1314_chem","PTL_mgPm3",501
"nrsa1314_chem","PTL_mgPm3",92
"nrsa1314_chem","PTL_mgPm3",70
"nrsa1314_chem","PTL_mgPm3",88
"nrsa1314_chem","PTL_mgPm3",20
"nrsa1314_chem","PTL_mgPm3",73.2
"nrsa1314_chem","PTL_mgPm3",88.4
"nrsa1314_chem","PTL_mgPm3",64.4
"nrsa1314_chem","PTL_mgPm3",20.5
"nrsa1314_chem","PTL_mgPm3",159
"nrsa1314_chem","PTL_mgPm3",18
"nrsa1314_chem","PTL_mgPm3",95
"nrsa1314_chem","PTL_mgPm3",31
"nrsa1314_chem","PTL_mgPm3",75
"nrsa1314_chem","PTL_mgPm3",24
"nrsa1314_chem","PTL_mgPm3",60
"nrsa1314_chem","PTL_mgPm3",285
"nrsa1314_chem","PTL_mgPm3",145
"nrsa1314_chem","PTL_mgPm3",305
"nrsa1314_chem","PTL_mgPm3",215
"nrsa1314_chem","PTL_mgPm3",83
"nrsa1314_chem","PTL_mgPm3",128
"nrsa1314_chem","PTL_mgPm3",187
"nrsa1314_chem","PTL_mgPm3",300
"nrsa1314_chem","PTL_mgPm3",78
"nrsa1314_chem","PTL_mgPm3",131
"nrsa1314_chem","PTL_mgPm3",105
"nrsa1314_chem","PTL_mgPm3",56
"nrsa1314_chem","PTL_mgPm3",71
"nrsa1314_chem","PTL_mgPm3",23
"nrsa1314_chem","PTL_mgPm3",46
"nrsa1314_chem","PTL_mgPm3",28
"nrsa1314_chem","PTL_mgPm3",126
"nrsa1314_chem","PTL_mgPm3",382
"nrsa1314_chem","PTL_mgPm3",6
"nrsa1314_chem","PTL_mgPm3",14
"nrsa1314_chem","PTL_mgPm3",359
"nrsa1314_chem","PTL_mgPm3",70
"nrsa1314_chem","PTL_mgPm3",12
"nrsa1314_chem","PTL_mgPm3",3
"nrsa1314_chem","PTL_mgPm3",71
"nrsa1314_chem","PTL_mgPm3",67
"nrsa1314_chem","PTL_mgPm3",72
"nrsa1314_chem","PTL_mgPm3",88
"nrsa1314_chem","PTL_mgPm3",64
"nrsa1314_chem","PTL_mgPm3",126
"nrsa1314_chem","PTL_mgPm3",14
"nrsa1314_chem","PTL_mgPm3",271
"nrsa1314_chem","PTL_mgPm3",418
"nrsa1314_chem","PTL_mgPm3",151
"nrsa1314_chem","PTL_mgPm3",78
"nrsa1314_chem","PTL_mgPm3",57
"nrsa1314_chem","DOC_gCm3",4.56
"nrsa1314_chem","DOC_gCm3",6.71
"nrsa1314_chem","DOC_gCm3",1.26
"nrsa1314_chem","DOC_gCm3",5.73
"nrsa1314_chem","DOC_gCm3",0.75
"nrsa1314_chem","DOC_gCm3",2.87
"nrsa1314_chem","DOC_gCm3",6.98
"nrsa1314_chem","DOC_gCm3",6.35
"nrsa1314_chem","DOC_gCm3",1.95
"nrsa1314_chem","DOC_gCm3",3.85
"nrsa1314_chem","DOC_gCm3",2.59
"nrsa1314_chem","DOC_gCm3",2.48
"nrsa1314_chem","DOC_gCm3",8.46
"nrsa1314_chem","DOC_gCm3",1.76
"nrsa1314_chem","DOC_gCm3",1.91
"nrsa1314_chem","DOC_gCm3",1.91
"nrsa1314_chem","DOC_gCm3",2.61
"nrsa1314_chem","DOC_gCm3",2.4
"nrsa1314_chem","DOC_gCm3",2.73
"nrsa1314_chem","DOC_gCm3",2.45
"nrsa1314_chem","DOC_gCm3",3.8
"nrsa1314_chem","DOC_gCm3",6.02
"nrsa1314_chem","DOC_gCm3",5
"nrsa1314_chem","DOC_gCm3",4.39
"nrsa1314_chem","DOC_gCm3",4.31
"nrsa1314_chem","DOC_gCm3",5.94
"nrsa1314_chem","DOC_gCm3",6.69
"nrsa1314_chem","DOC_gCm3",3.46
"nrsa1314_chem","DOC_gCm3",0.85
"nrsa1314_chem","DOC_gCm3",3.49
"nrsa1314_chem","DOC_gCm3",2.84
"nrsa1314_chem","DOC_gCm3",4.99
"nrsa1314_chem","DOC_gCm3",6.77
"nrsa1314_chem","DOC_gCm3",1.61
"nrsa1314_chem","DOC_gCm3",2.77
"nrsa1314_chem","DOC_gCm3",0.77
"nrsa1314_chem","DOC_gCm3",4.26
"nrsa1314_chem","DOC_gCm3",1.96
"nrsa1314_chem","DOC_gCm3",6.26
"nrsa1314_chem","DOC_gCm3",3.51
"nrsa1314_chem","DOC_gCm3",5.83
"nrsa1314_chem","DOC_gCm3",7.42
"nrsa1314_chem","DOC_gCm3",1.36
"nrsa1314_chem","DOC_gCm3",4.13
"nrsa1314_chem","DOC_gCm3",2.94
"nrsa1314_chem","DOC_gCm3",2.94
"nrsa1314_chem","DOC_gCm3",6.97
"nrsa1314_chem","DOC_gCm3",1.06
"nrsa1314_chem","DOC_gCm3",15.59
"nrsa1314_chem","DOC_gCm3",14.74
"nrsa1314_chem","DOC_gCm3",3.93
"nrsa1314_chem","DOC_gCm3",2.93
"nrsa1314_chem","DOC_gCm3",7.05
"nrsa1314_chem","DOC_gCm3",18.49
"nrsa1314_chem","DOC_gCm3",4.82
"nrsa1314_chem","DOC_gCm3",2.93
"nrsa1314_chem","DOC_gCm3",4.99
"nrsa1314_chem","DOC_gCm3",36.46
"nrsa1314_chem","DOC_gCm3",2.43
"nrsa1314_chem","DOC_gCm3",6.02
"nrsa1314_chem","DOC_gCm3",6.02
"nrsa1314_chem","DOC_gCm3",10.82
"nrsa1314_chem","DOC_gCm3",3.42
"nrsa1314_chem","DOC_gCm3",15.28
"nrsa1314_chem","DOC_gCm3",6.13
"nrsa1314_chem","DOC_gCm3",3.01
"nrsa1314_chem","DOC_gCm3",1.92
"nrsa1314_chem","DOC_gCm3",7.83
"nrsa1314_chem","DOC_gCm3",12.5
"nrsa1314_chem","DOC_gCm3",3.95
"nrsa1314_chem","DOC_gCm3",4.54
"nrsa1314_chem","DOC_gCm3",4.06
"nrsa1314_chem","DOC_gCm3",4.76
"nrsa1314_chem","DOC_gCm3",1.84
"nrsa1314_chem","DOC_gCm3",3.79
"nrsa1314_chem","DOC_gCm3",4.97
"nrsa1314_chem","DOC_gCm3",5.32
"nrsa1314_chem","DOC_gCm3",19.19
"nrsa1314_chem","DOC_gCm3",3.76
"nrsa1314_chem","DOC_gCm3",12.59
"nrsa1314_chem","DOC_gCm3",6.68
"nrsa1314_chem","DOC_gCm3",3.24
"nrsa1314_chem","DOC_gCm3",1.21
"nrsa1314_chem","DOC_gCm3",5.74
"nrsa1314_chem","DOC_gCm3",8.81
"nrsa1314_chem","DOC_gCm3",3.59
"nrsa1314_chem","DOC_gCm3",3.15
"nrsa1314_chem","DOC_gCm3",1.95
"nrsa1314_chem","DOC_gCm3",7.9
"nrsa1314_chem","DOC_gCm3",1.71
"nrsa1314_chem","DOC_gCm3",31.37
"nrsa1314_chem","DOC_gCm3",3.93
"nrsa1314_chem","DOC_gCm3",6.35
"nrsa1314_chem","DOC_gCm3",3.53
"nrsa1314_chem","DOC_gCm3",2.4
"nrsa1314_chem","DOC_gCm3",2.01
"nrsa1314_chem","DOC_gCm3",10.08
"nrsa1314_chem","DOC_gCm3",1.28
"nrsa1314_chem","DOC_gCm3",1.53
"nrsa1314_chem","DOC_gCm3",2.25
"nrsa1314_chem","DOC_gCm3",2.13
"nrsa1314_chem","DOC_gCm3",3.89
"nrsa1314_chem","DOC_gCm3",18.84
"nrsa1314_chem","DOC_gCm3",3.58
"nrsa1314_chem","DOC_gCm3",6.01
"nrsa1314_chem","DOC_gCm3",3.17
"nrsa1314_chem","DOC_gCm3",0.95
"nrsa1314_chem","DOC_gCm3",1.78
"nrsa1314_chem","DOC_gCm3",1.53
"nrsa1314_chem","DOC_gCm3",0.94
"nrsa1314_chem","DOC_gCm3",3.7
"nrsa1314_chem","DOC_gCm3",3.68
"nrsa1314_chem","DOC_gCm3",1.13
"nrsa1314_chem","DOC_gCm3",8.05
"nrsa1314_chem","DOC_gCm3",8.05
"nrsa1314_chem","DOC_gCm3",1.76
"nrsa1314_chem","DOC_gCm3",4.32
"nrsa1314_chem","DOC_gCm3",3.32
"nrsa1314_chem","DOC_gCm3",1.96
"nrsa1314_chem","DOC_gCm3",3
"nrsa1314_chem","DOC_gCm3",6.9
"nrsa1314_chem","DOC_gCm3",1.11
"nrsa1314_chem","DOC_gCm3",22.02
"nrsa1314_chem","DOC_gCm3",3.5
"nrsa1314_chem","DOC_gCm3",2.53
"nrsa1314_chem","DOC_gCm3",3.53
"nrsa1314_chem","DOC_gCm3",9.9504
"nrsa1314_chem","DOC_gCm3",4.6
"nrsa1314_chem","DOC_gCm3",5.18
"nrsa1314_chem","DOC_gCm3",2.97
"nrsa1314_chem","DOC_gCm3",1.57
"nrsa1314_chem","DOC_gCm3",19.73
"nrsa1314_chem","DOC_gCm3",2.76
"nrsa1314_chem","DOC_gCm3",2.64
"nrsa1314_chem","DOC_gCm3",5.06
"nrsa1314_chem","DOC_gCm3",30.39
"nrsa1314_chem","DOC_gCm3",2.53
"nrsa1314_chem","DOC_gCm3",2.48
"nrsa1314_chem","DOC_gCm3",2.83
"nrsa1314_chem","DOC_gCm3",1
"nrsa1314_chem","DOC_gCm3",4.7799
"nrsa1314_chem","DOC_gCm3",9.56
"nrsa1314_chem","DOC_gCm3",16.64
"nrsa1314_chem","DOC_gCm3",0.89
"nrsa1314_chem","DOC_gCm3",2.22
"nrsa1314_chem","DOC_gCm3",2.22
"nrsa1314_chem","DOC_gCm3",1.67
"nrsa1314_chem","DOC_gCm3",1.42
"nrsa1314_chem","DOC_gCm3",0.98
"nrsa1314_chem","DOC_gCm3",0.75
"nrsa1314_chem","DOC_gCm3",8.42
"nrsa1314_chem","DOC_gCm3",0.73
"nrsa1314_chem","DOC_gCm3",15.13
"nrsa1314_chem","DOC_gCm3",3.19
"nrsa1314_chem","DOC_gCm3",5.95
"nrsa1314_chem","DOC_gCm3",16.74
"nrsa1314_chem","DOC_gCm3",1.81
"nrsa1314_chem","DOC_gCm3",1.38
"nrsa1314_chem","DOC_gCm3",8.42
"nrsa1314_chem","DOC_gCm3",6.96
"nrsa1314_chem","DOC_gCm3",4.88
"nrsa1314_chem","DOC_gCm3",5.02
"nrsa1314_chem","DOC_gCm3",2.67
"nrsa1314_chem","DOC_gCm3",3.77
"nrsa1314_chem","DOC_gCm3",0.87
"nrsa1314_chem","DOC_gCm3",44.42
"nrsa1314_chem","DOC_gCm3",6.65
"nrsa1314_chem","DOC_gCm3",2.45
"nrsa1314_chem","DOC_gCm3",4.05
"nrsa1314_chem","DOC_gCm3",3.25
"nrsa1314_chem","DOC_gCm3",8.51
"nrsa1314_chem","DOC_gCm3",3.74
"nrsa1314_chem","DOC_gCm3",5.36
"nrsa1314_chem","DOC_gCm3",1.17
"nrsa1314_chem","DOC_gCm3",1.34
"nrsa1314_chem","DOC_gCm3",5.75
"nrsa1314_chem","DOC_gCm3",0.8
"nrsa1314_chem","DOC_gCm3",10.85
"nrsa1314_chem","DOC_gCm3",10.72
"nrsa1314_chem","DOC_gCm3",7.83
"nrsa1314_chem","DOC_gCm3",22.56
"nrsa1314_chem","DOC_gCm3",0.31
"nrsa1314_chem","DOC_gCm3",1.7289
"nrsa1314_chem","DOC_gCm3",2.29
"nrsa1314_chem","DOC_gCm3",3.39
"nrsa1314_chem","DOC_gCm3",10.28
"nrsa1314_chem","DOC_gCm3",11.81
"nrsa1314_chem","DOC_gCm3",1.69
"nrsa1314_chem","DOC_gCm3",10.15
"nrsa1314_chem","DOC_gCm3",6.58
"nrsa1314_chem","DOC_gCm3",0.95
"nrsa1314_chem","DOC_gCm3",1.57
"nrsa1314_chem","DOC_gCm3",7.33
"nrsa1314_chem","DOC_gCm3",5
"nrsa1314_chem","DOC_gCm3",9.04
"nrsa1314_chem","DOC_gCm3",3.63
"nrsa1314_chem","DOC_gCm3",0.48
"nrsa1314_chem","DOC_gCm3",12.17
"nrsa1314_chem","DOC_gCm3",4.04
"nrsa1314_chem","DOC_gCm3",4.14
"nrsa1314_chem","DOC_gCm3",10.17
"nrsa1314_chem","DOC_gCm3",4.23
"nrsa1314_chem","DOC_gCm3",1.97
"nrsa1314_chem","DOC_gCm3",1.5
"nrsa1314_chem","DOC_gCm3",1.28
"nrsa1314_chem","DOC_gCm3",5.53
"nrsa1314_chem","DOC_gCm3",1.89
"nrsa1314_chem","DOC_gCm3",2.83
"nrsa1314_chem","DOC_gCm3",1.28
"nrsa1314_chem","DOC_gCm3",1.98
"nrsa1314_chem","DOC_gCm3",4.56
"nrsa1314_chem","DOC_gCm3",0.81
"nrsa1314_chem","DOC_gCm3",17.96
"nrsa1314_chem","DOC_gCm3",2.85
"nrsa1314_chem","DOC_gCm3",1.8
"nrsa1314_chem","DOC_gCm3",7.65
"nrsa1314_chem","DOC_gCm3",6.31
"nrsa1314_chem","DOC_gCm3",10.52
"nrsa1314_chem","DOC_gCm3",1.82
"nrsa1314_chem","DOC_gCm3",3.59
"nrsa1314_chem","DOC_gCm3",5
"nrsa1314_chem","DOC_gCm3",12
"nrsa1314_chem","DOC_gCm3",1.6
"nrsa1314_chem","DOC_gCm3",7.34
"nrsa1314_chem","DOC_gCm3",0.52
"nrsa1314_chem","DOC_gCm3",14.59
"nrsa1314_chem","DOC_gCm3",2.48
"nrsa1314_chem","DOC_gCm3",4.9
"nrsa1314_chem","DOC_gCm3",5.32
"nrsa1314_chem","DOC_gCm3",5.34
"nrsa1314_chem","DOC_gCm3",0.74
"nrsa1314_chem","DOC_gCm3",7.96
"nrsa1314_chem","DOC_gCm3",1.38
"nrsa1314_chem","DOC_gCm3",2.28
"nrsa1314_chem","DOC_gCm3",10.38
"nrsa1314_chem","DOC_gCm3",5.59
"nrsa1314_chem","DOC_gCm3",4.73
"nrsa1314_chem","DOC_gCm3",2.5793
"nrsa1314_chem","DOC_gCm3",2.05
"nrsa1314_chem","DOC_gCm3",3.69
"nrsa1314_chem","DOC_gCm3",1.28
"nrsa1314_chem","DOC_gCm3",2.57
"nrsa1314_chem","DOC_gCm3",4.34
"nrsa1314_chem","DOC_gCm3",4.17
"nrsa1314_chem","DOC_gCm3",2.09
"nrsa1314_chem","DOC_gCm3",16.99
"nrsa1314_chem","DOC_gCm3",3.21
"nrsa1314_chem","DOC_gCm3",1.1
"nrsa1314_chem","DOC_gCm3",5.42
"nrsa1314_chem","DOC_gCm3",2.39
"nrsa1314_chem","DOC_gCm3",11.2
"nrsa1314_chem","DOC_gCm3",2.7
"nrsa1314_chem","DOC_gCm3",4.01
"nrsa1314_chem","DOC_gCm3",6.06
"nrsa1314_chem","DOC_gCm3",1.78
"nrsa1314_chem","DOC_gCm3",4.58
"nrsa1314_chem","DOC_gCm3",1.8
"nrsa1314_chem","DOC_gCm3",2.5
"nrsa1314_chem","DOC_gCm3",2.32
"nrsa1314_chem","DOC_gCm3",3.31
"nrsa1314_chem","DOC_gCm3",1.83
"nrsa1314_chem","DOC_gCm3",6.71
"nrsa1314_chem","DOC_gCm3",4.22
"nrsa1314_chem","DOC_gCm3",4.61
"nrsa1314_chem","DOC_gCm3",3.54
"nrsa1314_chem","DOC_gCm3",1.2853
"nrsa1314_chem","DOC_gCm3",2.01
"nrsa1314_chem","DOC_gCm3",9.1506
"nrsa1314_chem","DOC_gCm3",12.6981
"nrsa1314_chem","DOC_gCm3",13.44
"nrsa1314_chem","DOC_gCm3",1.98
"nrsa1314_chem","DOC_gCm3",6.26
"nrsa1314_chem","DOC_gCm3",1.17
"nrsa1314_chem","DOC_gCm3",3.52
"nrsa1314_chem","DOC_gCm3",10.29
"nrsa1314_chem","DOC_gCm3",2.28
"nrsa1314_chem","DOC_gCm3",1.28
"nrsa1314_chem","DOC_gCm3",9.98
"nrsa1314_chem","DOC_gCm3",1.78
"nrsa1314_chem","DOC_gCm3",1.06
"nrsa1314_chem","DOC_gCm3",3.02
"nrsa1314_chem","DOC_gCm3",3.93
"nrsa1314_chem","DOC_gCm3",7.09
"nrsa1314_chem","DOC_gCm3",4.04
"nrsa1314_chem","DOC_gCm3",4
"nrsa1314_chem","DOC_gCm3",13.03
"nrsa1314_chem","DOC_gCm3",4.08
"nrsa1314_chem","DOC_gCm3",0.56
"nrsa1314_chem","DOC_gCm3",3.81
"nrsa1314_chem","DOC_gCm3",8.87
"nrsa1314_chem","DOC_gCm3",1.26
"nrsa1314_chem","DOC_gCm3",3.93
"nrsa1314_chem","DOC_gCm3",1.25
"nrsa1314_chem","DOC_gCm3",6.66
"nrsa1314_chem","DOC_gCm3",0.5
"nrsa1314_chem","DOC_gCm3",0.5
"nrsa1314_chem","DOC_gCm3",8.27
"nrsa1314_chem","DOC_gCm3",5.21
"nrsa1314_chem","DOC_gCm3",3.76
"nrsa1314_chem","DOC_gCm3",0.55
"nrsa1314_chem","DOC_gCm3",4.22
"nrsa1314_chem","DOC_gCm3",0.5
"nrsa1314_chem","DOC_gCm3",8.88
"nrsa1314_chem","DOC_gCm3",3.75
"nrsa1314_chem","DOC_gCm3",13.02
"nrsa1314_chem","DOC_gCm3",5.95
"nrsa1314_chem","DOC_gCm3",2.16
"nrsa1314_chem","DOC_gCm3",7.6
"nrsa1314_chem","DOC_gCm3",7.82
"nrsa1314_chem","DOC_gCm3",26.65
"nrsa1314_chem","DOC_gCm3",9.24
"nrsa1314_chem","DOC_gCm3",3.53
"nrsa1314_chem","DOC_gCm3",15.07
"nrsa1314_chem","DOC_gCm3",4.3
"nrsa1314_chem","DOC_gCm3",0.54
"nrsa1314_chem","DOC_gCm3",1.32
"nrsa1314_chem","DOC_gCm3",7.31
"nrsa1314_chem","DOC_gCm3",5.15
"nrsa1314_chem","DOC_gCm3",0.86
"nrsa1314_chem","DOC_gCm3",4.99
"nrsa1314_chem","DOC_gCm3",7.7
"nrsa1314_chem","DOC_gCm3",0.87
"nrsa1314_chem","DOC_gCm3",1.22
"nrsa1314_chem","DOC_gCm3",6.05
"nrsa1314_chem","DOC_gCm3",0.67
"nrsa1314_chem","DOC_gCm3",3.5
"nrsa1314_chem","DOC_gCm3",3.2
"nrsa1314_chem","DOC_gCm3",4.49
"nrsa1314_chem","DOC_gCm3",6.18
"nrsa1314_chem","DOC_gCm3",2.77
"nrsa1314_chem","DOC_gCm3",3.02
"nrsa1314_chem","DOC_gCm3",3.28
"nrsa1314_chem","DOC_gCm3",0.36
"nrsa1314_chem","DOC_gCm3",5.43
"nrsa1314_chem","DOC_gCm3",6.98
"nrsa1314_chem","DOC_gCm3",0.51
"nrsa1314_chem","DOC_gCm3",0.95
"nrsa1314_chem","DOC_gCm3",3.18
"nrsa1314_chem","DOC_gCm3",7.5
"nrsa1314_chem","DOC_gCm3",2.06
"nrsa1314_chem","DOC_gCm3",5.68
"nrsa1314_chem","DOC_gCm3",12.12
"nrsa1314_chem","DOC_gCm3",1.67
"nrsa1314_chem","DOC_gCm3",28.05
"nrsa1314_chem","DOC_gCm3",13.61
"nrsa1314_chem","DOC_gCm3",4.03
"nrsa1314_chem","DOC_gCm3",11.78
"nrsa1314_chem","DOC_gCm3",7.9
"nrsa1314_chem","DOC_gCm3",3.78
"nrsa1314_chem","DOC_gCm3",1.03
"nrsa1314_chem","DOC_gCm3",2.16
"nrsa1314_chem","DOC_gCm3",1
"nrsa1314_chem","DOC_gCm3",14.08
"nrsa1314_chem","DOC_gCm3",10.1
"nrsa1314_chem","DOC_gCm3",9.56
"nrsa1314_chem","DOC_gCm3",0.32
"nrsa1314_chem","DOC_gCm3",1.64
"nrsa1314_chem","DOC_gCm3",4.51
"nrsa1314_chem","DOC_gCm3",2.3
"nrsa1314_chem","DOC_gCm3",15.19
"nrsa1314_chem","DOC_gCm3",2.11
"nrsa1314_chem","DOC_gCm3",5.67
"nrsa1314_chem","DOC_gCm3",3.15
"nrsa1314_chem","DOC_gCm3",2.9
"nrsa1314_chem","DOC_gCm3",8.66
"nrsa1314_chem","DOC_gCm3",0.63
"nrsa1314_chem","DOC_gCm3",2
"nrsa1314_chem","DOC_gCm3",3.17
"nrsa1314_chem","DOC_gCm3",21.18
"nrsa1314_chem","DOC_gCm3",5.1886
"nrsa1314_chem","DOC_gCm3",2.34
"nrsa1314_chem","DOC_gCm3",2.78
"nrsa1314_chem","DOC_gCm3",2.39
"nrsa1314_chem","DOC_gCm3",3.05
"nrsa1314_chem","DOC_gCm3",5.1
"nrsa1314_chem","DOC_gCm3",6.01
"nrsa1314_chem","DOC_gCm3",2.65
"nrsa1314_chem","DOC_gCm3",1.52
"nrsa1314_chem","DOC_gCm3",2.12
"nrsa1314_chem","DOC_gCm3",4.12
"nrsa1314_chem","DOC_gCm3",4.77
"nrsa1314_chem","DOC_gCm3",3.27
"nrsa1314_chem","DOC_gCm3",11
"nrsa1314_chem","DOC_gCm3",1.63
"nrsa1314_chem","DOC_gCm3",7.53
"nrsa1314_chem","DOC_gCm3",2.23
"nrsa1314_chem","DOC_gCm3",0.78
"nrsa1314_chem","DOC_gCm3",9.2443
"nrsa1314_chem","DOC_gCm3",10.49
"nrsa1314_chem","DOC_gCm3",2.37
"nrsa1314_chem","DOC_gCm3",2.4
"nrsa1314_chem","DOC_gCm3",9.9
"nrsa1314_chem","DOC_gCm3",8.22
"nrsa1314_chem","DOC_gCm3",6.62
"nrsa1314_chem","DOC_gCm3",8.46
"nrsa1314_chem","DOC_gCm3",3.5
"nrsa1314_chem","DOC_gCm3",3.31
"nrsa1314_chem","DOC_gCm3",11.58
"nrsa1314_chem","DOC_gCm3",12.13
"nrsa1314_chem","DOC_gCm3",2.9
"nrsa1314_chem","DOC_gCm3",12.97
"nrsa1314_chem","DOC_gCm3",3.65
"nrsa1314_chem","DOC_gCm3",1.43
"nrsa1314_chem","DOC_gCm3",2.6
"nrsa1314_chem","DOC_gCm3",2.24
"nrsa1314_chem","DOC_gCm3",7.91
"nrsa1314_chem","DOC_gCm3",3.97
"nrsa1314_chem","DOC_gCm3",1.72
"nrsa1314_chem","DOC_gCm3",2.42
"nrsa1314_chem","DOC_gCm3",1.46
"nrsa1314_chem","DOC_gCm3",2.47
"nrsa1314_chem","DOC_gCm3",4.93
"nrsa1314_chem","DOC_gCm3",3.52
"nrsa1314_chem","DOC_gCm3",1.79
"nrsa1314_chem","DOC_gCm3",0.79
"nrsa1314_chem","DOC_gCm3",5.04
"nrsa1314_chem","DOC_gCm3",3.47
"nrsa1314_chem","DOC_gCm3",0.91
"nrsa1314_chem","DOC_gCm3",4.83
"nrsa1314_chem","DOC_gCm3",1.47
"nrsa1314_chem","DOC_gCm3",1.83
"nrsa1314_chem","DOC_gCm3",2.46
"nrsa1314_chem","DOC_gCm3",5.7
"nrsa1314_chem","DOC_gCm3",2.02
"nrsa1314_chem","DOC_gCm3",1.01
"nrsa1314_chem","DOC_gCm3",1.23
"nrsa1314_chem","DOC_gCm3",4.3
"nrsa1314_chem","DOC_gCm3",2.17
"nrsa1314_chem","DOC_gCm3",5.21
"nrsa1314_chem","DOC_gCm3",0.53
"nrsa1314_chem","DOC_gCm3",0.95
"nrsa1314_chem","DOC_gCm3",1.89
"nrsa1314_chem","DOC_gCm3",1.59
"nrsa1314_chem","DOC_gCm3",1.45
"nrsa1314_chem","DOC_gCm3",2.74
"nrsa1314_chem","DOC_gCm3",2.624
"nrsa1314_chem","DOC_gCm3",1.05
"nrsa1314_chem","DOC_gCm3",6.88
"nrsa1314_chem","DOC_gCm3",2.96
"nrsa1314_chem","DOC_gCm3",7.86
"nrsa1314_chem","DOC_gCm3",6.95
"nrsa1314_chem","DOC_gCm3",8.64
"nrsa1314_chem","DOC_gCm3",9.14
"nrsa1314_chem","DOC_gCm3",2.26
"nrsa1314_chem","DOC_gCm3",3.4
"nrsa1314_chem","DOC_gCm3",7.9
"nrsa1314_chem","DOC_gCm3",1.65
"nrsa1314_chem","DOC_gCm3",4.69
"nrsa1314_chem","DOC_gCm3",0.73
"nrsa1314_chem","DOC_gCm3",1.4
"nrsa1314_chem","DOC_gCm3",1.47
"nrsa1314_chem","DOC_gCm3",1.31
"nrsa1314_chem","DOC_gCm3",3.38
"nrsa1314_chem","DOC_gCm3",17.46
"nrsa1314_chem","DOC_gCm3",16.59
"nrsa1314_chem","DOC_gCm3",2.74
"nrsa1314_chem","DOC_gCm3",1.3
"nrsa1314_chem","DOC_gCm3",3.82
"nrsa1314_chem","DOC_gCm3",3.93
"nrsa1314_chem","DOC_gCm3",3.68
"nrsa1314_chem","DOC_gCm3",3.68
"nrsa1314_chem","DOC_gCm3",3.11
"nrsa1314_chem","DOC_gCm3",3.06
"nrsa1314_chem","DOC_gCm3",6.3
"nrsa1314_chem","DOC_gCm3",2.95
"nrsa1314_chem","DOC_gCm3",4.13
"nrsa1314_chem","DOC_gCm3",3.03
"nrsa1314_chem","DOC_gCm3",8.2
"nrsa1314_chem","DOC_gCm3",5.22
"nrsa1314_chem","DOC_gCm3",4.58
"nrsa1314_chem","DOC_gCm3",3.83
"nrsa1314_chem","DOC_gCm3",3.77
"nrsa1314_chem","DOC_gCm3",3.07
"nrsa1314_chem","DOC_gCm3",3.7
"nrsa1314_chem","DOC_gCm3",2.02
"nrsa1314_chem","DOC_gCm3",17.29
"nrsa1314_chem","DOC_gCm3",1.89
"nrsa1314_chem","DOC_gCm3",6.53
"nrsa1314_chem","DOC_gCm3",1.48
"nrsa1314_chem","DOC_gCm3",2.79
"nrsa1314_chem","DOC_gCm3",5.9
"nrsa1314_chem","DOC_gCm3",61.52
"nrsa1314_chem","DOC_gCm3",16.89
"nrsa1314_chem","DOC_gCm3",3.82
"nrsa1314_chem","DOC_gCm3",8.65
"nrsa1314_chem","DOC_gCm3",4.89
"nrsa1314_chem","DOC_gCm3",5.82
"nrsa1314_chem","DOC_gCm3",4.58
"nrsa1314_chem","DOC_gCm3",4.42
"nrsa1314_chem","DOC_gCm3",4.45
"nrsa1314_chem","DOC_gCm3",5.08
"nrsa1314_chem","DOC_gCm3",7.17
"nrsa1314_chem","DOC_gCm3",13.22
"nrsa1314_chem","DOC_gCm3",2.83
"nrsa1314_chem","DOC_gCm3",2.06
"nrsa1314_chem","DOC_gCm3",1.31
"nrsa1314_chem","DOC_gCm3",4.09
"nrsa1314_chem","DOC_gCm3",6.11
"nrsa1314_chem","DOC_gCm3",1.77
"nrsa1314_chem","DOC_gCm3",5.08
"nrsa1314_chem","DOC_gCm3",14.08
"nrsa1314_chem","DOC_gCm3",9.61
"nrsa1314_chem","DOC_gCm3",13.78
"nrsa1314_chem","DOC_gCm3",4.22
"nrsa1314_chem","DOC_gCm3",2.9
"nrsa1314_chem","DOC_gCm3",5.07
"nrsa1314_chem","DOC_gCm3",4.99
"nrsa1314_chem","DOC_gCm3",4.02
"nrsa1314_chem","DOC_gCm3",3.001
"nrsa1314_chem","DOC_gCm3",2.22
"nrsa1314_chem","DOC_gCm3",2.19
"nrsa1314_chem","DOC_gCm3",10.1
"nrsa1314_chem","DOC_gCm3",1.44
"nrsa1314_chem","DOC_gCm3",2.65
"nrsa1314_chem","DOC_gCm3",5.94
"nrsa1314_chem","DOC_gCm3",3.63
"nrsa1314_chem","DOC_gCm3",5.71
"nrsa1314_chem","DOC_gCm3",9.32
"nrsa1314_chem","DOC_gCm3",3.99
"nrsa1314_chem","DOC_gCm3",10.62
